default,student,balance,income
No,Yes,920.7789671,14194.86915
No,No,637.3381071,49657.39428
No,No,744.4402059,40280.267
No,No,1529.152652,43826.29127
No,No,755.3569917,53091.51529
No,No,69.56179754,49074.2476
No,Yes,1567.211982,15877.78648
No,No,429.352533,17208.71403
No,No,1348.303554,39165.65917
No,No,1068.107972,37863.44785
No,No,1074.791401,25715.17745
No,No,395.884602,34555.82697
No,No,1047.13677,46567.92504
No,Yes,1518.62964,18925.49001
No,No,964.0462535,46501.9112
No,Yes,1099.542904,25314.84494
No,No,737.1769582,54160.85789
No,No,587.7538164,38885.65921
No,No,1177.088377,29949.49784
No,Yes,1182.000082,18102.83375
No,No,351.2888006,30345.6989
No,No,658.0236327,30391.63176
No,Yes,9.514032891,24581.97711
No,No,515.5802807,43509.04398
No,No,312.127697,37743.50812
No,No,820.6918521,28064.7322
No,No,1498.565036,39948.97799
No,No,1090.54797,20027.75639
No,Yes,717.3391896,18382.18719
No,No,631.5969082,30517.22942
No,No,1118.929803,49988.09133
No,Yes,496.5163137,12862.02656
No,Yes,524.1735101,8272.090321
No,No,1021.2201,47650.00253
No,No,749.8830655,28580.92192
No,No,181.7244389,36858.05867
No,No,1555.836184,30110.96029
No,No,895.746675,35531.83709
No,Yes,400.9045488,20912.28865
No,No,540.237504,32931.87538
No,No,403.8100343,40535.16617
No,Yes,1218.543165,14063.11689
No,Yes,1252.344171,17621.52959
No,Yes,384.5909324,21364.23009
No,No,319.030066,27401.11677
No,Yes,850.8392962,19413.20394
No,No,1072.822621,54527.97928
No,No,1637.319454,43364.95612
No,Yes,600.9563131,21613.91361
No,No,1014.725193,40223.99273
No,No,1311.451279,47805.79785
No,Yes,1084.54298,17410.84658
No,Yes,1302.086748,21949.27691
No,Yes,329.7858539,16476.98691
No,No,625.8463055,34245.84287
No,Yes,777.6427309,18190.64527
No,Yes,1161.881101,13499.83015
No,No,138.5885867,38437.99189
No,Yes,740.057882,24710.119
No,No,824.987977,42408.89554
No,No,1292.160161,39387.68824
No,No,528.0608252,34016.88875
No,No,708.851824,36322.34913
No,Yes,1066.194241,16736.43384
No,No,1072.572774,38483.46172
No,Yes,1315.476272,27959.64347
Yes,Yes,1988.869747,17762.86591
No,No,416.2293097,35580.55569
Yes,No,1721.434918,41999.70334
No,Yes,1706.760437,21127.48242
No,No,707.4436697,42656.64914
No,No,249.1121284,46332.36673
No,No,446.8616771,49645.34571
No,No,764.806803,33127.15599
No,Yes,824.1233648,25108.76629
No,Yes,786.9150381,12881.68933
No,No,308.0062759,37361.77514
No,No,1733.895361,47872.62098
No,No,996.8525108,49954.70408
No,No,0,52632.32989
No,Yes,1070.332099,20053.02853
No,No,0,39329.80818
No,No,1250.679653,37012.40758
No,No,1753.915146,43855.83313
No,Yes,425.4199728,18109.32069
No,No,1056.82442,37994.96955
No,Yes,1546.581832,14981.16867
No,No,330.3242892,55734.04574
No,No,1080.155564,35471.98678
No,No,691.1683584,42342.3507
No,No,584.2234605,38683.37488
No,Yes,681.9722899,19925.44439
No,No,999.4856455,37919.02126
Yes,No,1757.738499,51991.46349
No,No,1185.736827,24265.43592
No,Yes,1770.52557,17447.12692
No,No,149.82255,33948.86629
No,No,0,36708.35734
No,No,771.0160219,47614.73816
No,No,0,56982.50592
No,No,607.0946322,27145.63754
No,No,306.6580976,30135.6288
No,Yes,364.8266997,22122.52108
No,No,814.693522,39020.89769
No,No,1656.038047,29816.05017
No,No,125.9377001,44260.48182
No,Yes,1766.649774,15423.43728
No,No,1593.837919,30570.16108
No,No,0,30131.97581
No,Yes,210.8979227,19075.20696
No,No,449.1416064,40992.30273
No,No,1125.302093,33408.66034
No,No,1529.14314,43125.12328
No,No,483.6375266,47517.655
No,No,570.9834124,40580.90918
No,Yes,989.0542835,17276.4439
No,No,896.7344228,21627.45252
No,Yes,1533.898986,10488.4126
No,No,1357.693251,25389.83071
No,No,40.30111234,33656.71653
No,Yes,1014.891129,15253.3116
No,Yes,594.3105933,14159.64178
No,No,1038.322871,45057.64205
No,No,1423.384402,48315.00731
No,No,601.7770832,15298.21319
No,No,947.5977921,34869.12685
No,No,296.355437,24625.88522
No,No,633.8504298,29213.37583
No,Yes,1154.446367,14301.15712
No,No,504.6153595,56623.01029
No,Yes,1176.934525,19829.22646
No,No,1001.320238,41063.19735
No,Yes,1352.292826,23660.65483
No,Yes,1060.060072,18617.21814
No,No,1371.703275,48298.54454
No,No,1015.969113,37952.96428
No,No,1171.41159,52278.2442
No,No,1021.283608,50389.62074
No,No,1743.099238,31438.59197
No,No,84.34924717,59022.17661
No,No,879.4171517,35228.11056
No,No,820.945303,34064.67368
No,No,1085.898368,29771.06456
No,No,648.3648681,40276.57183
No,No,0,27614.49927
No,Yes,313.3960316,18071.68803
No,No,477.5507621,24273.41864
No,No,403.2683085,38629.94742
No,Yes,864.9479861,8624.220719
No,No,502.0259542,31574.71251
No,No,971.8148887,35583.19054
No,No,0,49606.99523
No,Yes,823.4713732,12331.91623
No,No,969.8063054,60396.78919
No,Yes,881.265405,15275.42058
No,No,1315.191489,42694.97507
No,No,1149.659956,34635.1377
No,No,943.5662471,31377.94282
No,No,270.0725934,36833.64514
Yes,No,1392.599753,37620.24131
No,No,0,30836.44051
No,No,939.6424061,38395.6138
No,Yes,838.9784353,21176.47917
No,No,142.6144048,34695.11589
No,No,1493.033897,30848.61911
No,No,1193.406554,55017.46259
No,No,0,19572.30011
No,Yes,1078.514259,20073.35524
Yes,Yes,2461.506979,11878.55704
No,No,614.1406212,17472.91489
No,No,872.1227091,43154.71996
No,No,880.0472807,45092.5924
No,No,433.4001126,25085.07012
No,No,618.1270378,29836.28565
No,No,1115.154313,38623.5482
No,Yes,327.4198831,14938.94435
No,Yes,888.7186748,15037.6083
No,Yes,995.9150546,24897.17325
No,No,1219.390103,42549.91358
No,Yes,984.3611537,16577.83193
No,No,980.3971031,41753.07598
No,No,422.4516417,34797.79654
No,Yes,311.321864,22648.76345
No,Yes,1019.647755,2702.982331
No,Yes,1250.972829,19275.25403
No,No,1042.699189,10693.6216
No,No,436.5756274,22389.46339
No,No,698.074828,37027.81607
No,No,296.8818307,43136.56168
No,Yes,610.1853688,19010.12579
No,No,0,38686.58143
No,Yes,1230.957508,20573.78631
No,Yes,712.0267045,17273.11586
No,No,772.4056333,39023.49164
No,No,175.1677608,53019.42301
No,Yes,124.8712711,20886.49619
No,No,423.3376968,60170.57447
No,No,364.7738836,31857.18073
No,Yes,851.9759048,14170.92231
No,Yes,1619.714151,21781.94056
No,No,1200.946758,47636.85963
No,No,765.1320369,39600.48462
No,No,1343.954922,26365.52625
No,Yes,1669.763112,23741.5106
No,No,266.759321,25864.93903
No,Yes,1039.909419,21212.68268
No,No,246.7564139,37138.3863
No,No,1282.567571,36558.83792
No,Yes,1070.320464,12756.76045
No,No,766.5125244,43426.8308
No,No,1102.924309,57828.17878
No,No,924.9593298,26332.20962
No,Yes,1034.902391,15945.13985
No,No,1807.688667,40731.51641
No,No,520.6546128,39914.91905
No,No,1018.769969,35813.42074
No,No,1281.675172,41481.321
Yes,No,1621.575785,36577.8462
No,No,0,40772.92686
No,Yes,1848.826618,18128.56959
Yes,Yes,2117.120614,12143.4748
No,No,1002.144124,44445.52727
No,No,551.1858718,36603.97534
No,Yes,149.1541,22802.81968
No,Yes,1360.865633,22310.92951
No,No,1136.148437,38474.61369
No,No,717.6673898,27956.27352
No,Yes,651.5487845,23374.83297
No,Yes,604.5743501,16153.41429
No,No,759.0904065,41891.85759
No,No,1204.957811,24788.76787
No,No,796.2572608,33760.51826
No,No,506.4623208,36596.12674
No,No,160.0124036,48121.18102
No,No,339.6911806,49109.36138
No,No,0,35288.33508
No,Yes,1344.709359,17318.8399
No,No,368.086167,51601.36084
No,No,1005.129339,43501.69649
No,No,712.8636656,47454.74443
No,No,384.5278841,25950.26756
No,No,512.6564669,43846.97971
No,No,0,37112.5978
No,Yes,721.5173197,18310.94552
No,Yes,1458.893462,21186.56296
No,No,388.6092291,23040.44174
No,No,516.1096447,48303.80104
No,No,575.7546157,26757.57934
No,No,0,26100.75191
No,No,1440.39242,46113.26845
No,Yes,1136.400756,24962.84907
No,No,326.519432,20310.45248
No,No,837.2091498,38032.9563
No,No,1324.84258,41590.33519
No,No,244.935779,27369.01052
Yes,Yes,1875.458895,17820.46333
No,No,0,30287.49034
No,No,1793.290612,45117.38191
No,Yes,1874.494501,19592.06987
No,No,1036.985599,46388.62453
No,No,91.41528435,46468.78798
No,No,438.8123997,39390.72553
No,Yes,1371.093868,16204.76896
No,Yes,950.7767872,17711.74176
No,No,370.0009349,39286.61366
No,No,688.9057615,43606.92374
No,No,1452.32898,37691.77019
No,No,641.9084171,45107.43169
No,No,618.1391643,50146.42925
No,No,516.4497663,41922.88849
No,Yes,720.4352399,24582.88069
No,Yes,485.0148907,23261.33095
No,No,929.7554006,30908.8982
No,No,591.7871599,46381.23725
No,Yes,753.3835736,12258.60451
No,No,1255.425942,17917.79479
No,No,694.5387626,42855.56531
No,No,431.159894,51727.54032
No,Yes,23.20605171,22196.65337
No,Yes,584.5762328,16639.65584
No,No,877.0294572,35054.9489
No,No,1300.296924,51338.85741
No,No,1049.927427,25445.92007
Yes,No,1099.057701,42590.89445
No,No,763.7737643,60938.6641
No,No,506.7765142,40625.48747
No,No,41.27972799,52066.14735
No,No,789.6399004,44073.24669
No,Yes,867.4707644,11905.67895
No,No,1352.29093,33077.08882
No,Yes,0,20217.09091
No,No,337.8749093,30090.53051
No,No,660.244842,40885.84695
No,No,1144.481793,45548.38038
No,Yes,1075.092764,7031.294556
No,No,535.8972417,43917.5687
No,Yes,1170.224624,8747.47272
No,No,922.1241069,48137.37167
No,No,1064.087172,34677.93179
No,Yes,1294.285702,17444.60356
No,No,845.7367046,34676.26423
No,No,212.6477409,29592.17085
No,No,501.2866489,36154.65269
No,No,463.0454558,35621.08035
No,Yes,722.2273331,18487.04056
No,No,724.2055922,36489.69055
No,No,209.0427889,40075.98415
No,Yes,1108.624099,18761.7671
No,No,0,60203.59603
No,No,960.0680599,23482.83561
No,No,685.3419782,51856.89098
No,No,1446.604606,45552.0099
No,No,1187.656684,46731.55487
No,No,1073.025819,39553.83126
No,No,1608.68335,40078.22043
No,No,1160.133222,32978.6596
No,No,621.1492608,15546.76898
No,Yes,1367.429631,23617.61236
No,Yes,909.1019937,7283.763145
No,No,524.4167931,41535.32466
No,No,654.4936185,12696.80325
No,Yes,1010.576124,20982.97031
No,Yes,130.1477105,15174.67298
No,No,150.6636179,42800.69692
No,No,584.8383476,41447.41353
No,Yes,771.295014,15594.01185
No,No,1363.481664,35359.75405
No,Yes,414.8064509,18832.03421
No,Yes,1647.004573,16614.80417
No,Yes,562.8425912,19669.76934
No,No,843.7009112,50891.67332
No,No,455.376336,36590.55036
No,No,459.4239213,49958.7568
No,No,967.7206245,31641.67634
No,No,84.34446632,42333.53363
No,No,530.6035028,59740.20997
No,No,1369.925967,49089.81963
No,No,692.1562081,39199.4465
No,Yes,564.638739,24342.03079
No,Yes,1251.186806,11229.64122
No,No,378.445644,30562.09552
No,Yes,0,24000.33023
No,No,0,37361.5408
No,No,820.4850172,35951.11998
No,Yes,246.8670273,16209.53668
No,No,1490.137485,35882.75867
No,No,421.038872,17137.16813
No,No,1147.571897,32012.76535
No,Yes,1087.917744,18053.0839
No,No,295.150456,48387.47245
No,No,543.7942744,51964.75122
No,Yes,1002.443921,14152.66949
No,No,809.478458,51608.54246
No,No,659.7508151,50536.90097
No,Yes,1627.774613,23516.63903
No,No,751.6317328,50562.49861
No,Yes,625.7720225,23122.61103
No,Yes,486.2248233,20289.67472
No,No,1302.134218,64016.7604
No,Yes,1233.735523,15480.20778
No,Yes,1220.276932,11573.84845
No,No,982.5145872,62140.92546
No,Yes,306.0413141,13190.83226
No,Yes,806.699911,19269.68168
No,No,789.3268693,36183.65664
No,Yes,1481.573981,23170.56479
No,No,1228.788529,59100.85115
No,No,464.9391825,58247.12157
No,No,958.0474328,15052.44572
No,Yes,0,21294.14848
No,No,1523.930277,58551.35959
No,No,0,50633.79256
No,No,387.7552719,34086.38704
No,No,1194.205725,45588.18069
No,Yes,1430.824811,10766.93777
No,Yes,1251.994891,18922.03436
No,Yes,207.9259703,19078.8919
No,No,1596.385952,34190.18972
No,No,0,33769.60487
No,No,1213.352955,39344.12403
No,No,407.2634242,40524.33861
No,No,786.5856491,43014.22075
No,Yes,695.4764393,14030.36055
No,Yes,1113.236885,19139.26643
No,Yes,717.2052655,20627.81892
No,No,374.9261906,39167.97268
No,Yes,270.5992974,15728.91071
No,Yes,1334.780808,20468.44084
No,No,280.6148305,35494.59786
No,No,143.9178471,41626.6877
No,No,1027.054579,44268.95873
No,No,127.5453894,33070.49906
Yes,No,1809.409864,33453.40654
No,No,1626.391087,61438.09441
No,No,628.8755362,48380.51084
No,Yes,385.3503585,22395.88236
No,No,753.9999428,29020.72906
No,No,650.2493011,33475.74424
No,No,232.763666,58488.7903
No,No,1005.623009,43471.78032
No,No,82.42756982,29761.54453
No,Yes,41.38551638,18664.90101
No,No,510.6575133,25855.91702
No,No,1588.916251,54043.0063
No,Yes,1127.435955,23495.56552
No,Yes,1242.722943,23037.41372
No,No,1730.110458,48766.80091
No,No,915.462439,33887.76364
No,No,65.33298386,31992.24222
No,No,180.1714989,21403.07771
No,No,989.2625778,48055.41224
No,No,314.9851768,51112.93787
No,No,607.2770601,36487.99099
No,Yes,724.4378462,15835.62752
No,No,832.2174013,44053.25606
No,Yes,794.1468067,12519.76839
No,No,1806.714877,39082.7861
No,No,394.5018396,29642.91027
No,No,108.0038644,44764.2889
No,No,806.5501813,27622.90415
No,No,845.0777454,38410.84357
No,No,659.8089468,39712.95892
No,No,1248.830649,39317.90418
No,No,852.522041,34237.64567
No,No,878.9279371,47228.34093
No,Yes,819.9121905,16585.0281
No,No,0,34213.49152
No,No,620.6815968,34549.08647
No,No,917.856227,49353.95063
No,No,539.4419088,26164.84468
No,No,747.139342,42318.93328
No,No,864.4607726,44429.06675
No,Yes,391.9982267,9995.041633
No,No,151.2607703,57657.28222
No,No,873.1255251,34352.70032
No,No,28.78977602,55369.20139
No,No,228.5118511,57232.26856
No,No,1190.139323,27734.73898
No,Yes,1845.976439,12107.74182
No,No,107.1547685,42776.30187
No,No,2058.784781,55021.5518
No,No,914.6373126,46492.64883
No,No,799.7327046,45702.40167
No,No,890.248108,34679.48276
No,No,1184.492298,43228.8059
No,No,1143.122864,42672.12915
No,No,718.7431182,31371.78108
No,No,847.6549143,43515.3022
No,No,1067.273201,50647.8724
No,No,791.5425837,32574.34127
No,No,826.3553124,37241.44063
No,Yes,652.7556923,23492.32324
No,No,827.6347367,36439.66094
No,Yes,704.0954634,16509.52293
No,No,773.5937314,29661.46353
No,No,402.1290147,42978.39361
No,No,411.5376269,30065.44435
No,No,340.9643991,27262.05798
No,Yes,1021.56825,14500.62917
No,No,1323.640681,30517.20825
No,Yes,1362.644449,18205.23178
No,No,347.4609165,24735.55069
Yes,No,1610.484015,35589.73383
No,No,1313.836804,40843.09978
No,Yes,705.3905442,19125.68498
No,No,705.7352329,45280.81923
No,No,0,38968.41579
No,Yes,0,23735.40854
No,No,1562.669858,52422.78022
No,Yes,655.611221,19039.16827
No,Yes,780.2540758,20758.47124
No,No,946.1375736,40038.68311
No,No,1402.512445,46207.77984
No,No,321.5883321,52711.61736
No,No,1824.293748,22471.44572
No,No,0,23562.29061
No,No,602.1950122,26768.91742
No,No,314.4591953,40016.47593
No,No,1223.714012,64440.21753
No,No,487.1168883,55459.453
No,No,324.8515434,52838.84933
No,No,98.22905568,48070.15932
No,No,0,18063.88836
No,Yes,345.7996071,15967.99085
No,No,869.3081193,32571.16926
No,No,437.5552567,37212.26936
No,No,323.5950541,34129.65607
No,No,1286.905557,45569.06752
No,Yes,940.4793543,20578.80723
No,No,1385.303477,35045.43873
No,No,765.8186636,33216.3532
No,No,599.009725,53004.58546
No,No,1153.329251,17598.43403
No,No,352.2783255,34359.84124
No,No,226.2173456,59680.00226
No,Yes,754.968696,30340.1204
No,No,1713.537851,43899.08429
No,No,969.5383098,33293.79472
No,No,1024.612986,34401.01774
No,No,838.6530169,25272.48607
No,No,1072.03377,47029.26037
No,Yes,686.6943789,18551.53006
No,No,715.5440757,50127.95563
No,No,1130.772145,40314.27154
No,No,1286.63632,44825.86584
No,No,937.5011931,33266.51944
No,Yes,1881.256521,14992.38673
No,No,135.9533458,49372.83598
No,Yes,1471.923929,19774.92388
No,No,773.1715664,37877.60452
No,No,552.6725661,50688.49633
No,No,1074.087653,35873.22864
No,Yes,137.4314686,22783.42097
No,Yes,523.8314927,12062.39436
No,No,724.5377902,33254.52849
Yes,No,2040.590171,50930.91079
No,Yes,1415.890802,22823.62786
No,No,174.4836347,54992.9893
No,No,805.3144881,36864.68929
No,Yes,1008.03313,13547.07854
No,Yes,0,21665.52681
No,No,1078.41039,44474.42029
No,No,768.6940069,32373.77105
No,No,391.1897845,42212.03034
No,No,0,46910.79789
No,Yes,1318.577735,18042.01761
No,No,955.4493408,40698.97613
No,No,1425.53486,33666.10426
No,Yes,1196.491941,14916.44469
Yes,No,2038.891851,58606.48624
No,Yes,1047.99824,15846.65523
No,No,995.3460999,46702.23907
No,No,1657.2559,29945.56602
No,Yes,396.5826334,18244.16602
No,Yes,594.5589853,13180.50211
No,No,931.7108765,50210.06947
No,No,1318.807066,44778.046
No,No,24.26359999,36070.13885
No,No,713.6733979,48914.5602
No,No,891.7516852,53044.83561
No,No,1794.411575,44037.84752
No,Yes,1412.089967,17049.66001
Yes,No,2024.820212,64135.43108
No,No,399.597296,42578.04594
Yes,No,1598.020831,39163.36106
No,No,1045.311352,31754.02378
Yes,Yes,2578.469022,25706.64777
No,No,1113.289142,42292.49015
No,Yes,645.1186876,16097.21702
No,Yes,861.104127,15873.61286
No,Yes,408.2183522,21432.72643
No,Yes,794.9731014,21590.96187
No,No,1477.637956,36546.82315
No,No,634.3999798,33377.36039
No,No,798.0820907,38080.96234
No,Yes,0,19919.56344
No,Yes,980.1017057,16381.20313
No,No,831.2454231,27706.95385
Yes,Yes,2083.228376,20103.60274
No,Yes,1436.074826,21511.45781
No,No,1467.225191,28845.0222
No,No,469.4384772,37879.25652
No,No,1166.715877,31032.38597
No,No,844.0412923,32089.62465
No,Yes,1538.973751,15757.93354
No,No,562.7011169,39067.75151
No,No,1112.110885,29229.53168
No,No,246.393764,33647.99323
No,No,562.7238684,60196.18261
No,No,916.5692398,42486.39891
No,No,618.5663094,28477.27953
No,Yes,1604.613738,15467.21891
No,No,847.6149639,42308.05232
No,No,304.4827935,52543.82829
No,No,778.8197433,31986.57121
No,Yes,1464.39479,13968.50801
No,No,221.4799857,37782.99708
No,No,592.0451816,39064.99448
No,No,1010.612455,34055.57159
No,No,1194.456464,49316.99776
No,No,844.3125669,52237.72548
No,Yes,179.5039775,19020.29596
No,No,355.9301126,32120.31724
No,Yes,1776.728974,21280.87661
No,No,27.30188269,25050.82709
No,Yes,631.0198864,20753.51811
No,No,187.9776847,49989.30743
No,Yes,1511.434098,11793.16178
No,No,1008.478231,22094.74808
No,No,820.4930473,43829.69508
No,No,112.03331,40057.07744
No,Yes,1675.658764,20773.1333
No,Yes,592.8931977,14833.28967
No,No,492.3989268,36004.37877
No,No,364.7461927,46096.16015
No,No,1025.327348,44194.51371
No,No,612.6572774,38635.36444
No,No,1456.630985,38676.54566
No,Yes,1762.598246,13099.58889
No,Yes,180.0951424,27351.42882
Yes,Yes,1721.973027,15179.74933
No,No,0,30822.45419
No,No,1029.786861,69547.43695
No,No,268.443287,55294.9511
No,No,1711.432084,39019.68965
No,No,0,36886.98626
No,Yes,1295.818065,22241.70347
No,No,1722.12592,21623.03645
No,Yes,560.3817531,23546.39634
No,No,676.5720235,41328.42762
No,No,518.9369941,28231.01207
No,No,626.4046872,18130.3221
No,No,524.3801768,38020.63992
No,No,0,33932.85275
No,No,517.4991855,60790.90832
No,No,563.3696936,22083.9086
No,No,865.8865437,59740.73253
No,Yes,618.1192173,24698.82724
No,No,1428.81283,41417.05369
No,No,1195.6287,34701.80249
No,No,218.0141007,29211.39846
No,No,1434.138048,38038.60389
No,No,506.2673922,48843.00181
No,No,1322.367854,34622.68625
No,No,584.8188278,49317.83485
No,No,815.072837,35017.85336
No,No,0,50956.67561
No,Yes,489.9275545,21445.53004
No,No,644.8898301,42211.3598
No,No,1151.203644,36468.7245
No,No,1440.433962,27532.65357
No,Yes,858.2153831,12588.10812
No,No,0,29021.74528
No,No,0,54053.90392
Yes,Yes,1402.205727,15964.20918
No,Yes,1171.724712,23505.19762
No,No,662.3026321,44664.00591
No,Yes,1142.734792,12893.95909
No,No,785.4309975,37465.3601
No,No,705.5486105,32899.60672
No,Yes,1713.312471,17432.27359
No,No,861.642116,38982.39152
No,No,398.4273199,37094.56787
No,Yes,703.6859705,16617.57009
No,No,366.2601114,52360.91288
No,No,1054.115963,41781.72858
No,No,189.7327424,53266.33832
No,No,944.2042462,41883.4143
No,No,0,36969.17175
No,No,499.9134357,28352.55339
No,No,866.310977,59647.44029
No,No,761.9884906,39172.94524
No,No,1150.999818,50099.29362
No,No,53.43705295,51027.06836
No,No,319.7674269,36057.40111
No,No,0,35116.59096
No,No,222.1054562,41217.34936
No,Yes,1336.99864,21309.25108
No,Yes,1397.504863,26604.55709
No,No,794.584067,37520.25333
No,Yes,883.1573413,18213.07596
No,No,1168.167308,17198.98356
No,No,257.4470251,38275.95337
No,Yes,1273.488513,17105.86705
No,Yes,1934.511142,17084.04858
No,Yes,1704.014193,17986.76358
No,Yes,220.8914188,25667.86594
No,No,323.3051241,51306.26862
No,No,969.4041426,31476.51662
No,No,385.1851205,50316.80152
No,No,995.4084089,40907.49695
No,No,758.3921316,40751.40748
No,Yes,652.8675877,23515.13132
No,Yes,903.1768373,15810.57419
No,No,533.4295863,24857.90653
No,Yes,1151.856308,23250.38451
No,No,1271.328544,43878.81337
No,No,136.1184403,44757.6928
No,Yes,1171.950442,15850.77726
No,No,512.6609456,49989.59958
No,No,172.1575923,28370.86591
No,No,1256.222658,42125.93733
No,No,835.8371832,57505.9653
No,No,1026.633616,61064.38758
No,Yes,1144.274829,16002.35547
No,Yes,682.9542988,15728.04791
No,No,797.6728164,45377.72334
No,No,97.32693534,62335.19685
No,Yes,1436.329318,7761.318943
No,Yes,1325.624926,15880.44715
No,No,1462.69493,50508.74644
No,No,191.9130126,55659.47329
No,No,854.8842799,44173.82773
No,No,864.3437963,34598.43439
No,No,476.5671956,46953.41828
No,No,1155.680389,50955.10653
No,No,1127.700193,32068.14654
No,No,0,62192.99565
No,No,312.9169851,31328.0435
No,Yes,467.8946604,16371.69775
No,Yes,1055.597773,16810.55958
No,Yes,989.235475,13609.63128
No,No,245.7067237,40462.55381
No,No,585.7526132,43627.32792
No,No,610.8543063,39175.08053
No,No,258.0365107,40138.84173
No,No,1092.998159,37351.33966
No,No,1387.873287,27145.70328
No,No,833.0841932,49704.51196
No,No,1184.87087,41802.94433
No,Yes,916.7943938,17152.15796
No,Yes,1427.337578,22909.43047
No,Yes,1413.274427,19064.62219
No,Yes,1592.549635,18024.28172
No,No,0,26941.79774
No,No,1050.204097,34803.53376
No,No,1511.177706,35899.25584
No,No,894.6817393,37232.29375
No,Yes,781.6137295,12195.96995
No,No,0,43311.6407
No,No,1094.886615,38342.71501
No,No,0,59266.96087
No,Yes,875.6700609,18687.04517
No,No,81.91809171,40936.90644
No,No,371.1818581,34679.96073
No,Yes,1438.055497,19200.50183
No,No,674.5989565,67278.94844
No,No,1097.762548,42228.97048
No,No,593.0602869,47787.59592
No,No,1167.101189,35952.19366
No,No,1114.826926,33729.38986
No,No,304.1465978,23866.93586
No,No,353.6311313,40686.76015
No,No,1269.420335,39010.14819
No,Yes,397.5424885,22710.86574
No,No,607.1662709,49547.46582
No,No,1667.480365,47991.58505
No,No,956.3113506,42971.90111
No,No,668.3980286,38637.43388
No,No,290.679874,37603.97217
No,Yes,826.7274558,18776.30124
No,No,1102.111459,48079.1253
No,No,348.6588679,36519.09019
No,Yes,991.2328292,8926.799452
No,No,1224.235782,32751.69692
No,No,146.3658568,44666.9323
No,Yes,697.13558,18377.14971
No,No,956.4469096,40740.32911
No,Yes,1184.909432,13276.22112
No,No,1702.236683,36530.47362
No,No,0,36850.97118
No,No,965.4597617,25045.72554
No,No,331.1643387,25922.41674
No,No,1307.093669,35425.60999
No,No,1637.037557,45027.53816
No,Yes,1091.932103,11703.38056
No,Yes,1499.19013,17560.37184
No,Yes,770.2905437,22114.71826
No,Yes,1147.35491,19188.90827
No,No,1037.274163,28437.77245
No,No,626.9739384,50447.77415
No,No,847.7207929,55260.34981
No,Yes,1199.592686,16454.74984
No,No,1288.285095,54666.37745
No,No,675.2253871,33700.21261
No,No,541.4409621,32502.69684
No,Yes,1165.007391,18389.07904
No,No,1042.791935,26141.00595
No,No,989.2170927,42813.37511
No,No,586.6026083,27798.16832
No,No,931.5910554,33302.24002
No,Yes,978.5385668,16514.32495
No,No,958.9368289,47468.66971
No,No,384.5320414,36019.4104
No,No,645.0751364,43244.52376
No,No,424.7602723,29502.40358
No,No,612.5518758,33036.24132
No,No,1381.442222,47470.01877
No,No,0,45560.91289
No,No,1096.026109,23954.21792
No,No,945.6854495,38714.51829
No,No,722.7680066,20962.10645
No,Yes,887.8808195,20563.14713
No,Yes,1049.953288,19724.83261
No,No,728.0416851,29188.94274
No,No,1114.904032,40084.00147
No,Yes,1451.303542,14185.13792
No,Yes,629.2131895,16007.69295
No,No,630.2307415,49059.26276
No,Yes,1372.978032,10776.44428
No,Yes,746.8638361,13904.42764
No,Yes,1400.545836,16519.08324
No,No,971.3514351,46533.85648
No,No,637.0823864,49097.90067
No,No,1778.429109,34591.23827
No,Yes,678.2050836,12787.09057
No,No,1094.772982,46617.88257
No,Yes,879.852005,23996.7402
No,No,1449.324346,38720.38158
No,No,322.0016252,43774.44211
No,No,1430.57687,44104.95892
No,Yes,1199.385586,18884.12747
No,No,168.3675173,47684.52622
No,Yes,1143.398205,15997.17119
No,No,416.9064901,38104.77323
No,No,1352.613669,42194.3867
No,No,1431.741973,37793.28732
No,No,481.3050408,35747.7451
No,No,774.0731766,46082.04322
No,No,0,34749.79359
No,Yes,1186.891002,14256.72955
No,Yes,978.359336,16679.89397
No,No,1409.11216,30626.22399
No,No,1491.479282,54835.77005
No,Yes,1228.484966,18937.20694
No,No,1553.478985,44425.89062
No,No,1200.041622,56081.08023
No,No,984.8608392,45435.49712
No,No,558.3205402,38014.7601
No,Yes,778.8538719,16007.45698
No,No,163.3531708,45183.14512
No,Yes,574.8182292,16479.53883
No,No,1149.936856,39231.65048
No,No,774.5380741,22691.88244
No,No,866.7724996,30400.56051
No,No,325.859608,36682.28257
No,Yes,879.6270083,14898.31147
No,No,160.5030608,19132.69486
No,No,905.7190025,38210.73377
No,Yes,649.93106,13475.01951
No,No,196.9129257,35737.60363
No,No,488.5663189,25407.21592
No,No,449.2743161,13124.56319
No,No,824.8024322,40957.52227
No,Yes,600.6021718,18630.37913
No,No,912.0655308,62142.06106
No,No,619.1392617,41281.98096
No,No,225.3646951,60275.88336
No,No,369.4309534,63536.77517
No,No,745.6661466,54891.43396
No,Yes,782.3522809,22692.66999
No,Yes,1051.247162,23200.97099
No,Yes,613.601284,9506.460305
No,No,863.6184007,30397.18726
No,No,943.0860284,29622.60774
No,Yes,1102.631262,10671.92358
No,Yes,1175.133331,15444.92692
No,No,491.4493698,51484.24549
No,Yes,1131.085568,21829.08239
No,Yes,717.3718454,16319.11698
No,Yes,517.3005655,17068.33888
Yes,Yes,2038.54316,12181.90258
No,No,868.4944763,22176.27625
No,No,111.416891,33328.24588
No,Yes,1587.564398,13080.68875
