ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
28477,20000.0,female,university,married,38,1,-1,-1,-2,-2,-2,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,1
28478,110000.0,female,highschool,married,47,0,0,0,0,0,0,109461.0,109473.0,81439.0,81425.0,81039.0,81162.0,3477.0,2972.0,2853.0,2739.0,2852.0,2873.0,0
28479,100000.0,female,university,single,35,-1,-1,-1,-1,-1,0,326.0,2691.0,326.0,326.0,652.0,326.0,2691.0,326.0,326.0,652.0,0.0,326.0,1
28480,240000.0,female,university,married,39,0,0,0,0,0,0,233161.0,238187.0,243554.0,211924.0,216395.0,231767.0,8900.0,9500.0,8000.0,8000.0,19000.0,10000.0,0
28481,170000.0,female,grad,married,31,1,-2,-2,-2,-2,-1,1564.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,1167.0,0
28482,110000.0,female,grad,single,31,2,2,2,2,2,2,91773.0,93892.0,94652.0,97097.0,98097.0,100361.0,4550.0,3150.0,4900.0,3500.0,4000.0,3900.0,1
28483,50000.0,female,university,single,44,-1,-1,-1,-1,-1,-1,501.0,1463.0,1276.0,827.0,105.0,270.0,1463.0,1276.0,827.0,105.0,270.0,573.0,0
28484,390000.0,female,university,single,41,0,0,-2,-2,-2,-2,10496.0,-23.0,-349.0,-675.0,-1001.0,-1327.0,0.0,0.0,0.0,0.0,0.0,2000.0,0
28485,40000.0,female,highschool,married,44,0,0,0,0,0,0,13033.0,14041.0,15065.0,16077.0,16396.0,16739.0,1232.0,1256.0,1268.0,587.0,607.0,611.0,0
28486,160000.0,female,highschool,married,39,-2,-2,-2,-2,-2,-2,6089.0,2376.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0
28487,20000.0,female,highschool,married,41,1,2,3,2,0,0,18548.0,21046.0,20296.0,10245.0,6635.0,6877.0,3100.0,3.0,0.0,700.0,500.0,3000.0,0
28488,180000.0,female,university,single,36,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,10970.0,0.0,0.0,0.0,0.0,10970.0,0.0,0
28489,50000.0,female,university,married,41,1,2,2,2,0,0,23165.0,21974.0,20544.0,17210.0,15754.0,10860.0,2000.0,2101.0,0.0,2201.0,1000.0,0.0,1
28490,110000.0,female,university,married,37,0,0,0,0,0,0,20733.0,21738.0,22760.0,23466.0,24085.0,24584.0,1602.0,1624.0,1330.0,949.0,976.0,988.0,0
28491,20000.0,female,highschool,single,39,0,0,0,2,0,0,15969.0,16685.0,19008.0,18710.0,20235.0,19483.0,1285.0,2608.0,310.0,1835.0,707.0,873.0,1
28492,40000.0,female,highschool,married,36,0,0,2,0,0,2,15861.0,18580.0,17994.0,20671.0,22328.0,21830.0,3000.0,0.0,3000.0,2000.0,0.0,2000.0,0
28493,50000.0,female,highschool,married,47,2,0,0,0,0,0,46666.0,47606.0,48350.0,48786.0,49277.0,50151.0,2100.0,2200.0,2000.0,2000.0,1755.0,1804.0,1
28494,200000.0,female,grad,single,30,-1,-1,-1,-1,0,0,200.0,200.0,200.0,959.0,759.0,1317.0,200.0,200.0,959.0,0.0,931.0,0.0,0
28495,90000.0,female,university,married,31,0,0,0,0,-2,-2,19929.0,17671.0,7870.0,0.0,0.0,0.0,1500.0,1000.0,0.0,0.0,3000.0,40000.0,0
28496,300000.0,female,grad,single,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,1280.0,0.0,0
28497,310000.0,female,university,married,36,0,0,0,0,0,0,294180.0,295875.0,302438.0,293473.0,297926.0,280967.0,11000.0,11300.0,10500.0,10100.0,10000.0,9600.0,0
28498,330000.0,female,university,married,37,0,0,0,0,0,0,46348.0,37052.0,36228.0,37833.0,37694.0,41269.0,1574.0,1640.0,3000.0,3000.0,4016.0,2049.0,0
28499,210000.0,female,highschool,single,30,-1,-1,-1,-1,-1,-1,1661.0,5793.0,1181.0,1031.0,1430.0,1031.0,5793.0,1181.0,1031.0,1430.0,1031.0,1031.0,0
28500,260000.0,female,university,single,34,-2,-2,-2,-1,0,0,8383.0,2976.0,11237.0,27500.0,27500.0,33880.0,2985.0,11247.0,27500.0,0.0,21380.0,0.0,0
28501,290000.0,female,grad,single,35,-2,-2,-1,-1,0,0,2348.0,10421.0,566.0,12008.0,19820.0,17135.0,10421.0,566.0,12008.0,8012.0,343.0,2630.0,0
28502,20000.0,female,university,married,39,1,2,2,0,0,0,17751.0,18963.0,18378.0,20000.0,19600.0,20000.0,1800.0,0.0,2400.0,0.0,400.0,1000.0,0
28503,140000.0,female,university,married,31,0,0,0,0,0,0,98250.0,100319.0,102231.0,95852.0,94005.0,93177.0,4600.0,4523.0,4300.0,3300.0,3400.0,3600.0,0
28504,150000.0,female,university,married,36,2,2,2,2,2,2,100247.0,109909.0,112453.0,113318.0,114268.0,116688.0,12924.0,5800.0,4200.0,4300.0,4400.0,4700.0,1
28505,50000.0,female,highschool,other,46,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,1200.0,1869.0,390.0,390.0,390.0,1200.0,1869.0,3610.0,0
28506,50000.0,female,university,married,37,-1,-1,-1,-1,-1,-1,7390.0,2157.0,4204.0,390.0,390.0,540.0,2157.0,4204.0,390.0,390.0,540.0,540.0,0
28507,270000.0,female,university,married,28,-2,-2,-2,-1,0,0,1459.0,-702.0,1900.0,7518.0,57765.0,59377.0,12.0,5011.0,8049.0,53008.0,5004.0,7000.0,0
28508,240000.0,female,university,married,28,0,0,0,0,0,0,175976.0,149257.0,93689.0,81226.0,71547.0,72794.0,6600.0,3711.0,3100.0,2500.0,3019.0,45200.0,0
28509,150000.0,female,grad,single,29,0,0,0,0,0,0,78044.0,43437.0,45132.0,39180.0,31422.0,32410.0,2000.0,2500.0,3300.0,2150.0,1500.0,6200.0,0
28510,260000.0,female,university,single,40,0,0,0,0,0,0,120108.0,107696.0,103745.0,90818.0,92640.0,94338.0,4224.0,3650.0,5000.0,3640.0,3500.0,3500.0,0
28511,470000.0,female,highschool,married,42,0,0,0,0,0,0,219081.0,285141.0,408974.0,361703.0,318251.0,310982.0,70000.0,140000.0,13000.0,11000.0,20000.0,8000.0,0
28512,190000.0,female,grad,married,47,0,0,0,0,0,0,192493.0,193297.0,193400.0,193278.0,192956.0,193039.0,7200.0,7222.0,7300.0,7100.0,7380.0,7200.0,0
28513,160000.0,female,university,single,28,-1,-1,-1,-1,-1,-1,5171.0,3634.0,4436.0,1978.0,3781.0,1732.0,3634.0,4436.0,1978.0,3781.0,1732.0,715.0,0
28514,320000.0,female,grad,single,31,-1,-1,-1,0,-1,-1,66604.0,9293.0,19905.0,15645.0,11388.0,28017.0,9293.0,19905.0,15452.0,11388.0,28017.0,19364.0,0
28515,30000.0,female,university,single,30,0,0,0,0,0,0,24482.0,25571.0,26294.0,27308.0,27853.0,28504.0,1800.0,1441.0,1455.0,1000.0,1100.0,2500.0,1
28516,150000.0,female,grad,single,33,-2,-2,-2,-2,-2,-2,24393.0,26847.0,32702.0,33459.0,27800.0,2261.0,27007.0,32715.0,33475.0,27808.0,2261.0,169465.0,0
28517,200000.0,female,university,single,34,0,0,2,2,0,0,189490.0,204278.0,207559.0,202518.0,164682.0,168224.0,18000.0,8000.0,0.0,6000.0,6200.0,7000.0,1
28518,150000.0,female,university,single,34,0,0,0,0,0,0,39883.0,34983.0,23772.0,20410.0,14818.0,7565.0,2068.0,1331.0,1029.0,353.0,208.0,20711.0,0
28519,50000.0,female,highschool,married,30,0,0,0,0,0,0,48549.0,49256.0,50338.0,48848.0,46709.0,47688.0,1813.0,1895.0,2200.0,1595.0,1653.0,1709.0,0
28520,80000.0,female,university,single,24,0,0,0,0,0,0,19188.0,18774.0,12339.0,11312.0,8324.0,7079.0,1374.0,1235.0,1101.0,270.0,1000.0,1000.0,0
28521,50000.0,female,university,married,47,0,0,3,2,2,0,9532.0,14023.0,13513.0,14388.0,13862.0,14149.0,5000.0,0.0,1400.0,0.0,659.0,664.0,0
28522,80000.0,female,highschool,married,37,2,2,2,2,0,0,93050.0,99396.0,100495.0,97982.0,100261.0,102147.0,8840.0,3560.0,0.0,3912.0,3832.0,3508.0,1
28523,280000.0,female,university,single,34,0,0,0,-1,-1,-2,7215.0,28794.0,-5.0,1175.0,-23.0,-23.0,24143.0,0.0,1180.0,0.0,0.0,0.0,0
28524,160000.0,female,grad,married,38,0,0,0,0,0,0,132932.0,134384.0,131724.0,131767.0,133195.0,126064.0,8005.0,15000.0,10000.0,7000.0,5000.0,8000.0,0
28525,80000.0,female,grad,single,29,0,0,0,0,0,0,28491.0,26524.0,23224.0,23141.0,22160.0,21478.0,1710.0,1500.0,1700.0,1000.0,1000.0,1000.0,0
28526,160000.0,female,university,single,30,0,0,0,0,0,0,136053.0,86746.0,86019.0,87990.0,87186.0,84373.0,3528.0,3500.0,3500.0,4000.0,3500.0,3500.0,0
28527,90000.0,female,university,married,32,-1,2,-1,-1,-2,-1,3682.0,3472.0,33784.0,0.0,0.0,256.0,0.0,33812.0,0.0,0.0,256.0,3500.0,0
28528,360000.0,female,university,single,32,0,0,0,0,0,0,11646.0,14124.0,23497.0,13128.0,13485.0,0.0,5000.0,10000.0,5000.0,3500.0,0.0,0.0,0
28529,80000.0,female,university,married,34,0,0,0,0,0,0,71435.0,72886.0,74678.0,74080.0,75251.0,77040.0,2642.0,3000.0,3274.0,3000.0,3000.0,3100.0,0
28530,20000.0,female,highschool,married,36,-1,-1,-1,2,-1,-1,626.0,626.0,1252.0,626.0,626.0,776.0,626.0,1252.0,0.0,626.0,776.0,626.0,1
28531,50000.0,female,university,married,48,0,0,0,0,0,0,48572.0,45067.0,46492.0,47368.0,7988.0,8011.0,2028.0,2453.0,2329.0,431.0,300.0,500.0,0
28532,200000.0,female,grad,married,40,2,2,2,2,2,2,80468.0,82874.0,84900.0,85758.0,87003.0,89112.0,4200.0,4100.0,3000.0,3400.0,3500.0,0.0,1
28533,50000.0,female,highschool,married,44,1,2,3,2,4,3,13112.0,14679.0,15143.0,16892.0,16341.0,15798.0,2100.0,1000.0,2300.0,0.0,0.0,0.0,1
28534,120000.0,female,university,married,31,1,2,2,2,0,0,21134.0,20502.0,24832.0,24135.0,28723.0,31258.0,0.0,5000.0,0.0,5000.0,3000.0,0.0,1
28535,60000.0,female,university,married,31,2,2,-1,0,0,0,63201.0,56600.0,54952.0,32094.0,31232.0,30384.0,1132.0,60994.0,1436.0,1047.0,1056.0,1053.0,1
28536,120000.0,female,highschool,single,32,-1,0,0,0,0,0,66551.0,67876.0,69903.0,71446.0,79589.0,81354.0,2429.0,3120.0,3300.0,10000.0,3200.0,3200.0,0
28537,80000.0,female,grad,married,32,1,-2,-1,-1,-1,-1,0.0,0.0,1900.0,7411.0,1900.0,0.0,0.0,1900.0,7411.0,1900.0,0.0,0.0,0
28538,140000.0,female,university,single,32,2,0,0,2,2,2,103181.0,107446.0,125702.0,124182.0,124155.0,137176.0,6000.0,20000.0,2000.0,3500.0,15000.0,6000.0,0
28539,300000.0,female,grad,married,33,-1,-1,-1,-1,-1,0,3890.0,4002.0,1438.0,5322.0,6814.0,2956.0,4008.0,1438.0,5328.0,6814.0,114.0,1740.0,0
28540,230000.0,female,university,married,30,0,-1,-1,-1,0,0,8685.0,1079.0,2923.0,25916.0,4219.0,7903.0,1079.0,3000.0,25916.0,2219.0,4000.0,6000.0,0
28541,310000.0,female,highschool,single,30,1,-1,0,0,0,0,5931.0,118109.0,131107.0,97009.0,51757.0,50009.0,120000.0,18008.0,20000.0,12000.0,5000.0,3000.0,0
28542,330000.0,female,grad,single,31,-1,0,0,0,0,0,4054.0,4661.0,5731.0,5186.0,6522.0,8995.0,1091.0,2000.0,1222.0,2400.0,3000.0,2000.0,0
28543,210000.0,female,grad,married,35,0,0,0,0,0,2,67374.0,55004.0,56221.0,57181.0,61327.0,60227.0,2500.0,2700.0,2500.0,5100.0,0.0,3000.0,0
28544,120000.0,female,university,married,35,0,0,0,0,0,0,115600.0,113690.0,114609.0,118232.0,119052.0,119232.0,5521.0,4232.0,5602.0,4123.0,4330.0,13245.0,0
28545,170000.0,female,university,married,35,0,0,0,0,0,0,96565.0,62524.0,88390.0,63470.0,55890.0,51650.0,30580.0,50000.0,24517.0,14243.0,7852.0,4835.0,0
28546,50000.0,female,university,single,39,0,0,-1,-1,0,0,25254.0,26366.0,510.0,16121.0,17539.0,19088.0,2000.0,510.0,16121.0,2000.0,2000.0,998.0,0
28547,100000.0,female,highschool,married,44,2,2,0,0,0,2,12724.0,12228.0,13255.0,13959.0,14921.0,14539.0,0.0,1529.0,1233.0,1195.0,0.0,1300.0,1
28548,140000.0,female,grad,single,33,-1,-1,-1,0,0,-1,10174.0,8651.0,19404.0,19498.0,9771.0,1106.0,8651.0,19404.0,10000.0,2000.0,1106.0,3675.0,0
28549,210000.0,female,university,single,33,0,0,0,-2,-2,-2,43047.0,9378.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
28550,360000.0,female,grad,single,34,0,0,0,0,0,0,96169.0,96586.0,98927.0,98750.0,96045.0,93456.0,4000.0,4223.0,4004.0,4000.0,3500.0,3400.0,0
28551,50000.0,female,university,other,34,0,0,0,0,0,0,50854.0,17429.0,17728.0,17886.0,18043.0,19134.0,1314.0,2000.0,1300.0,1000.0,1500.0,1000.0,0
28552,340000.0,female,university,single,34,-2,-2,-2,-2,-2,-2,0.0,2630.0,0.0,0.0,0.0,0.0,2630.0,0.0,0.0,0.0,0.0,1980.0,0
28553,260000.0,female,grad,single,37,-1,-1,-1,2,-1,-1,1050.0,1050.0,2287.0,1050.0,1050.0,1050.0,1050.0,2287.0,0.0,1050.0,1050.0,2174.0,1
28554,500000.0,female,highschool,single,37,1,2,0,0,0,0,5186.0,3985.0,3935.0,4861.0,4523.0,4637.0,0.0,1101.0,1027.0,117.0,141.0,72.0,0
28555,60000.0,female,university,married,40,1,2,2,0,0,0,57388.0,58381.0,56363.0,47940.0,30134.0,31144.0,2522.0,0.0,3000.0,1083.0,1500.0,1500.0,0
28556,420000.0,female,university,married,38,0,-1,-1,-1,-1,-1,56107.0,53309.0,-11.0,51555.0,2093.0,5773.0,53400.0,0.0,51566.0,2093.0,5773.0,2984.0,0
28557,30000.0,female,highschool,married,41,1,2,0,0,0,0,28041.0,23367.0,22843.0,23044.0,25082.0,25648.0,13.0,2003.0,2008.0,5000.0,1005.0,3016.0,0
28558,370000.0,female,university,married,41,-2,-2,-2,-2,-2,-2,1442.0,9750.0,0.0,30100.0,0.0,0.0,9750.0,0.0,30100.0,0.0,0.0,0.0,0
28559,450000.0,female,grad,married,35,-2,-2,-2,-2,-2,-2,7240.0,1251.0,0.0,1620.0,0.0,4155.0,1251.0,0.0,1620.0,0.0,4155.0,11089.0,0
28560,400000.0,female,grad,married,39,0,-1,-1,-1,0,-1,1991.0,2920.0,1721.0,2018.0,446.0,1068.0,2920.0,2500.0,2018.0,0.0,1068.0,0.0,1
28561,400000.0,female,grad,single,46,0,-1,2,-1,0,0,2030.0,10520.0,6073.0,8591.0,6611.0,17080.0,10540.0,18.0,8591.0,0.0,10990.0,0.0,1
28562,640000.0,female,university,single,39,0,0,0,0,0,0,119887.0,123223.0,119211.0,118722.0,105197.0,93921.0,10000.0,10000.0,10535.0,15000.0,5000.0,13627.0,0
28563,210000.0,female,university,married,38,-1,-1,-1,0,0,-1,4991.0,551.0,33658.0,42551.0,51800.0,2295.0,551.0,33658.0,10551.0,10000.0,2295.0,2295.0,0
28564,30000.0,female,highschool,single,35,0,0,0,0,0,0,27873.0,27326.0,27648.0,27859.0,27084.0,27133.0,1441.0,1479.0,1406.0,1097.0,2031.0,0.0,0
28565,100000.0,female,grad,married,36,-2,-2,-2,-2,-2,-2,16155.0,3514.0,3400.0,15156.0,13920.0,2099.0,3514.0,3400.0,15156.0,13920.0,2099.0,15638.0,0
28566,250000.0,female,grad,married,41,-1,2,-1,-1,-1,-2,22423.0,16296.0,32631.0,43399.0,2323.0,46895.0,60.0,32812.0,43932.0,2323.0,47356.0,5480.0,0
28567,190000.0,female,grad,single,40,0,0,0,0,0,0,122308.0,124332.0,126944.0,130606.0,131120.0,133774.0,4445.0,5000.0,6171.0,4536.0,5150.0,5000.0,0
28568,20000.0,female,highschool,married,43,0,0,0,0,0,0,9540.0,11788.0,14137.0,16283.0,17108.0,18005.0,2422.0,2560.0,2426.0,1038.0,1116.0,1332.0,0
28569,180000.0,female,highschool,married,40,0,0,0,-2,-2,-2,20909.0,24262.0,2079.0,792.0,1645.0,1645.0,4262.0,2083.0,792.0,1645.0,0.0,811.0,0
28570,200000.0,female,grad,married,29,-1,-1,-1,-1,-1,-1,188.0,2210.0,2451.0,3043.0,1542.0,0.0,2215.0,2451.0,3043.0,1542.0,0.0,0.0,0
28571,80000.0,female,grad,single,29,1,-2,-1,-1,-1,-2,0.0,0.0,1612.0,16388.0,0.0,0.0,0.0,1612.0,16415.0,0.0,0.0,1800.0,0
28572,120000.0,female,university,single,29,0,0,0,0,-1,-1,96686.0,77817.0,29166.0,7403.0,3095.0,9641.0,3508.0,2003.0,2772.0,3095.0,9641.0,2803.0,0
28573,50000.0,female,university,single,29,0,0,2,0,0,0,30517.0,31866.0,29647.0,29539.0,31384.0,31924.0,4000.0,0.0,3000.0,4000.0,3000.0,4000.0,0
28574,260000.0,female,other,single,30,-2,-2,-2,-2,-2,-2,5106.0,280.0,6158.0,9439.0,5492.0,397.0,280.0,6160.0,9439.0,5492.0,397.0,1790.0,0
28575,180000.0,female,grad,single,30,1,-1,0,0,-1,-1,0.0,3095.0,7843.0,13084.0,926.0,711.0,3095.0,5000.0,6022.0,2566.0,711.0,2419.0,0
28576,130000.0,female,university,married,30,-1,-1,-1,-1,-1,-1,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1
28577,110000.0,female,university,married,30,1,2,2,2,2,0,68910.0,70382.0,71866.0,72698.0,70930.0,72439.0,3200.0,3200.0,2600.0,0.0,2650.0,3100.0,0
28578,50000.0,female,university,married,44,0,0,0,0,0,0,50496.0,47955.0,48751.0,37140.0,19535.0,19492.0,2007.0,10109.0,1514.0,1000.0,1000.0,1000.0,0
28579,500000.0,female,grad,married,46,0,0,0,0,0,-1,196606.0,64144.0,49722.0,67909.0,61613.0,16932.0,10000.0,10000.0,20025.0,10000.0,20000.0,18000.0,0
28580,360000.0,female,grad,single,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28581,80000.0,female,university,married,34,-1,-1,-1,-1,0,-1,1383.0,5030.0,1964.0,7541.0,3201.0,5026.0,5030.0,1964.0,7568.0,0.0,5026.0,2371.0,0
28582,10000.0,female,grad,single,33,2,2,2,0,0,0,7486.0,9354.0,7183.0,7814.0,7814.0,7190.0,3000.0,0.0,1000.0,0.0,0.0,0.0,0
28583,320000.0,female,grad,married,34,-2,-2,-1,0,0,0,5159.0,967.0,14331.0,16591.0,9433.0,398.0,967.0,14331.0,9433.0,0.0,0.0,3090.0,0
28584,30000.0,female,highschool,married,32,0,-1,-1,-1,0,-1,28701.0,26108.0,17595.0,24715.0,22136.0,22738.0,27078.0,17648.0,25008.0,509.0,22806.0,10035.0,0
28585,80000.0,female,highschool,married,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28586,160000.0,female,university,married,34,1,2,2,2,0,0,79727.0,77290.0,72681.0,66526.0,66893.0,66637.0,0.0,4500.0,2500.0,3000.0,3000.0,4000.0,0
28587,490000.0,female,grad,single,34,0,0,-1,-1,-1,-1,19036.0,14474.0,3404.0,14445.0,7672.0,2295.0,5038.0,3404.0,14445.0,7672.0,2295.0,9004.0,0
28588,220000.0,female,grad,married,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28589,450000.0,female,grad,married,35,-1,-1,-2,2,-1,-1,403.0,0.0,0.0,390.0,390.0,390.0,0.0,0.0,390.0,390.0,390.0,390.0,0
28590,370000.0,female,highschool,married,35,-1,-1,0,-1,0,0,5886.0,4821.0,6823.0,26501.0,32774.0,32645.0,8190.0,6000.0,27011.0,15004.0,10000.0,10000.0,0
28591,80000.0,female,highschool,married,34,0,0,2,2,2,0,43321.0,47586.0,48525.0,49423.0,46132.0,47233.0,5000.0,2000.0,2000.0,0.0,2000.0,2000.0,1
28592,360000.0,female,grad,married,47,2,2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28593,60000.0,female,university,married,42,0,0,0,0,0,0,58899.0,55834.0,55993.0,56675.0,57550.0,57545.0,2579.0,2047.0,2024.0,2180.0,2321.0,2500.0,0
28594,50000.0,female,grad,married,45,-1,-1,-1,-1,-1,-1,7963.0,1664.0,5408.0,2734.0,7976.0,0.0,1669.0,5413.0,2734.0,7976.0,0.0,7000.0,0
28595,160000.0,female,university,married,49,-1,-1,-1,-2,-2,-2,347.0,2389.0,0.0,0.0,0.0,0.0,2389.0,0.0,0.0,0.0,0.0,0.0,0
28596,260000.0,female,highschool,married,41,0,0,0,0,0,0,264549.0,227021.0,233426.0,230319.0,127897.0,118868.0,10000.0,12007.0,9170.0,4853.0,4531.0,3909.0,0
28597,220000.0,female,university,single,45,-1,-1,-1,-1,-1,0,990.0,990.0,990.0,990.0,5538.0,5687.0,990.0,990.0,990.0,5538.0,1206.0,1204.0,0
28598,60000.0,female,highschool,married,46,2,3,3,3,2,2,44030.0,44509.0,44999.0,45463.0,45918.0,47863.0,1500.0,1500.0,1500.0,1500.0,3000.0,5300.0,1
28599,220000.0,female,grad,married,38,1,2,2,0,0,0,171784.0,177468.0,173233.0,176859.0,182393.0,187446.0,10000.0,0.0,8000.0,10000.0,8000.0,12000.0,0
28600,290000.0,female,grad,married,39,-1,-1,-1,-1,-1,-1,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,0
28601,130000.0,female,highschool,single,40,0,0,0,0,-2,-2,98874.0,99363.0,101618.0,-32.0,-32.0,-32.0,5000.0,5000.0,3000.0,0.0,0.0,1000.0,0
28602,200000.0,female,university,married,41,0,-1,-1,-1,0,0,6981.0,678.0,1287.0,54531.0,55229.0,56836.0,1000.0,1350.0,54531.0,2200.0,2500.0,2300.0,0
28603,200000.0,female,highschool,other,37,1,-1,-1,-1,-1,-1,0.0,35000.0,5000.0,4000.0,22800.0,5716.0,35000.0,5000.0,4000.0,22800.0,5716.0,0.0,0
28604,110000.0,female,highschool,other,44,2,2,2,2,2,2,38639.0,39694.0,40752.0,41476.0,42090.0,43059.0,2000.0,2000.0,1700.0,1600.0,1800.0,1800.0,1
28605,30000.0,female,highschool,married,45,2,-1,-1,2,0,0,15667.0,12110.0,14904.0,14340.0,15131.0,16909.0,12110.0,3000.0,0.0,1000.0,2000.0,0.0,1
28606,30000.0,female,university,married,42,0,0,0,0,0,0,22943.0,47912.0,25023.0,25768.0,26410.0,27960.0,1700.0,1755.0,1500.0,1000.0,1909.0,1000.0,0
28607,100000.0,female,university,married,41,-1,-1,-1,-1,-1,0,621.0,0.0,368.0,0.0,1900.0,1900.0,0.0,368.0,0.0,1900.0,0.0,1145.0,0
28608,360000.0,female,university,married,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28609,140000.0,female,university,married,38,0,0,2,0,0,0,84539.0,96604.0,90785.0,95736.0,95912.0,97070.0,18000.0,0.0,10000.0,5000.0,6000.0,6000.0,0
28610,50000.0,female,highschool,married,47,0,0,0,0,0,0,34740.0,9769.0,9899.0,11017.0,13460.0,15529.0,4000.0,2000.0,2000.0,3000.0,4000.0,846.0,0
28611,70000.0,female,highschool,married,35,-1,-1,-1,-1,-1,-1,1473.0,1473.0,390.0,390.0,1311.0,1933.0,1473.0,390.0,390.0,1311.0,1933.0,0.0,0
28612,60000.0,female,highschool,single,48,2,2,0,0,0,0,48094.0,43533.0,39252.0,38051.0,37988.0,38725.0,0.0,1700.0,1700.0,2000.0,1500.0,1600.0,0
28613,360000.0,female,highschool,single,39,1,-2,-2,-2,-2,-2,0.0,0.0,271.0,-1.0,560.0,0.0,0.0,271.0,0.0,561.0,0.0,0.0,0
28614,240000.0,female,grad,married,40,1,-1,-1,-1,-1,-1,0.0,9965.0,4100.0,4100.0,4100.0,4100.0,9965.0,4100.0,4100.0,4100.0,4100.0,4732.0,0
28615,200000.0,female,grad,single,30,-2,-2,-2,-2,-2,-2,896.0,896.0,670.0,6220.0,8536.0,23040.0,900.0,674.0,6450.0,8579.0,23155.0,16072.0,0
28616,100000.0,female,highschool,married,35,0,0,0,0,0,0,91518.0,76621.0,78265.0,82808.0,83869.0,85191.0,3000.0,4000.0,8000.0,4000.0,3500.0,3600.0,0
28617,50000.0,female,university,married,41,0,0,0,0,0,0,9172.0,10184.0,11204.0,12214.0,12458.0,12719.0,1172.0,1192.0,1202.0,446.0,462.0,464.0,0
28618,100000.0,female,university,single,41,0,0,0,0,0,0,98075.0,96813.0,85590.0,79747.0,70468.0,63235.0,3600.0,3289.0,2632.0,2449.0,2300.0,2539.0,0
28619,270000.0,female,other,single,42,-2,-2,-2,-2,-2,-2,14352.0,1843.0,9190.0,2072.0,637.0,238.0,1859.0,9190.0,2072.0,637.0,238.0,0.0,0
28620,50000.0,female,highschool,married,48,0,0,0,0,0,0,47945.0,35712.0,23177.0,8550.0,6373.0,5848.0,4100.0,1150.0,1200.0,1000.0,1000.0,1500.0,0
28621,300000.0,female,university,married,41,-1,-1,-1,-1,-1,-1,5511.0,1982.0,2263.0,7412.0,5113.0,4121.0,1982.0,2267.0,7523.0,5113.0,4121.0,6532.0,0
28622,50000.0,female,university,married,40,0,0,0,0,0,0,31934.0,32711.0,34061.0,32672.0,32479.0,33431.0,2000.0,3000.0,3000.0,3000.0,2000.0,1000.0,1
28623,80000.0,female,highschool,married,41,0,-1,-1,-1,-1,-1,42124.0,1833.0,2446.0,834.0,1596.0,855.0,1835.0,2458.0,834.0,1600.0,855.0,0.0,0
28624,200000.0,female,grad,married,31,0,0,2,2,0,0,76621.0,82105.0,80662.0,75942.0,74090.0,72679.0,6808.0,3300.0,0.0,2720.0,2700.0,2700.0,0
28625,340000.0,female,university,single,31,5,4,4,3,2,0,589654.0,581775.0,572677.0,384060.0,304508.0,247178.0,3000.0,0.0,0.0,1000.0,4320.0,287982.0,1
28626,310000.0,female,grad,married,31,-2,-2,-2,-2,-2,-2,0.0,0.0,24480.0,0.0,0.0,1635.0,0.0,24480.0,0.0,0.0,1635.0,3008.0,0
28627,80000.0,female,university,single,31,0,0,0,0,-1,-1,15633.0,17536.0,17495.0,13198.0,10287.0,3275.0,2302.0,1774.0,1000.0,10287.0,3295.0,4122.0,0
28628,210000.0,female,grad,single,31,-1,-1,-1,-1,-1,-1,1983.0,422.0,815.0,191.0,-174.0,472.0,422.0,815.0,191.0,0.0,646.0,1125.0,0
28629,80000.0,female,grad,single,32,0,0,0,0,0,0,70163.0,72984.0,74807.0,76363.0,78091.0,79829.0,4000.0,3000.0,2800.0,3000.0,3000.0,3000.0,0
