Sold Price,DOM,Garage Capacity,HOA Fee,Irregular Shape,Quadrant,School District,Sold Terms,Total Bedrooms,Total Bathrooms,Total Square Feet,Year Built,Zip,year_sold,month_sold,built_after_2000
215000,21,1,165,No,NW,Cache,Conventional,3,3,1412,2004,84332,2020,6,1
392000,21,2,0,No,SE,Cache,Conventional,7,3,3660,2003,84332,2018,8,1
235000,22,2,0,No,SW,Cache,FHA,5,3,2664,1971,84332,2019,1,0
248000,22,1,0,No,SW,Cache,FHA,5,2,2350,1945,84332,2018,8,0
270000,22,1,0,No,NE,Cache,Cash,4,3,1800,1972,84332,2020,4,0
325000,22,2,0,No,SW,Cache,Conventional,3,2,3230,2018,84332,2018,11,1
285000,23,2,0,No,NE,Cache,Conventional,5,3,2754,1992,84332,2018,9,0
434900,23,2,0,No,SE,Cache,Other,5,3,3564,1999,84332,2020,7,0
247900,24,2,145,No,SW,Cache,Conventional,3,3,1565,2020,84332,2020,3,1
249000,24,2,145,No,SW,Cache,Conventional,3,3,1505,2018,84332,2020,4,1
346250,24,2,0,No,SW,Cache,Conventional,6,4,3157,1998,84332,2018,12,0
500000,24,1,0,No,SE,Cache,Cash,7,3,3160,1958,84332,2018,9,0
239900,25,2,0,Yes,NW,Cache,Other,4,2,2811,1938,84332,2019,5,0
755000,25,4,0,No,SE,Cache,Conventional,6,5,5720,2005,84332,2020,8,1
222900,26,2,65,No,SW,Cache,Conventional,3,3,1344,2020,84332,2020,10,1
249900,26,2,0,No,NW,Cache,FHA,4,3,1972,1996,84332,2019,2,0
435000,26,3,0,No,NE,Cache,Conventional,3,2,3664,2019,84332,2019,3,1
335000,27,3,0,No,NE,Cache,VA,5,3,2212,1995,84332,2020,5,0
392800,27,3,0,No,SE,Cache,Conventional,6,3,3923,1996,84332,2019,7,0
271000,28,2,210,No,NW,Cache,Conventional,3,3,1968,2007,84332,2019,4,1
340000,28,2,0,No,SW,Cache,Conventional,4,3,3118,1974,84332,2020,8,0
339900,29,2,210,No,NW,Cache,Conventional,3,3,3114,2004,84332,2018,5,1
795000,29,3,250,No,NE,Cache,Conventional,6,6,5601,2018,84332,2020,10,1
433000,30,3,0,No,SE,Cache,FHA,6,5,3929,2017,84332,2018,7,1
570000,30,3,0,No,SE,Cache,Conventional,5,4,5953,2008,84332,2019,8,1
252000,32,0,0,No,SW,Cache,Conventional,2,1,2535,1920,84332,2020,10,0
330000,33,2,0,No,SE,Cache,Conventional,5,3,2663,2009,84332,2019,10,1
222900,34,2,65,No,SW,Cache,Cash,3,3,1344,2020,84332,2020,9,1
470000,34,3,200,No,SE,Cache,Conventional,5,4,3918,2013,84332,2019,3,1
207500,35,1,210,No,NW,Cache,Cash,2,2,1234,2010,84332,2019,8,1
266385,35,2,0,No,SE,Cache,Conventional,6,3,2815,1977,84332,2018,11,0
319900,35,2,0,No,SE,Cache,Conventional,4,3,3255,1988,84332,2018,7,0
329000,35,2,0,No,SW,Cache,Conventional,3,2,3080,2018,84332,2019,6,1
395000,35,2,0,No,SE,Cache,Conventional,4,3,3466,1962,84332,2020,3,0
273000,36,2,0,No,SW,Cache,Conventional,5,3,2740,1999,84332,2019,4,0
523110,36,3,0,Yes,SE,Cache,Conventional,3,3,3664,2020,84332,2020,6,1
237000,37,1,0,No,SW,Cache,Conventional,4,1,2052,1978,84332,2018,9,0
242890,38,2,165,No,NE,Cache,Conventional,3,3,1417,2020,84332,2020,11,1
298900,39,2,0,Yes,SW,Cache,FHA,5,3,2760,2001,84332,2018,12,1
370000,39,4,0,No,SE,Cache,Cash,6,3,3321,2004,84332,2018,4,1
402700,39,3,0,Yes,NE,Cache,Conventional,4,4,3995,2004,84332,2018,12,1
190000,40,2,0,No,SE,Cache,Cash,5,2,2158,1962,84332,2018,9,0
255500,40,2,0,No,SW,Cache,FHA,5,2,2572,1970,84332,2019,6,0
299900,40,2,0,No,NE,Cache,Cash,5,3,2474,2004,84332,2019,8,1
192000,41,1,0,No,SW,Cache,FHA,3,1,1423,1903,84332,2018,8,0
355000,41,2,0,No,SE,Cache,Conventional,3,2,3096,2018,84332,2019,10,1
492500,41,3,0,No,SE,Cache,Other,6,3,4403,2012,84332,2018,3,1
210000,42,2,120,No,NE,Cache,Cash,3,2,1499,1998,84332,2019,7,0
283000,42,2,170,No,SE,Cache,VA,5,3,2966,2001,84332,2018,8,1
326500,42,2,0,No,SE,Cache,Other,6,4,5255,1987,84332,2019,9,0
294000,43,2,0,No,NE,Cache,Conventional,5,3,2834,2002,84332,2018,9,1
481200,43,3,0,Yes,SE,Cache,VA,5,4,4188,1998,84332,2019,11,0
250000,44,2,0,No,NE,Cache,Conventional,5,1,2250,1962,84332,2020,4,0
284900,44,2,0,No,NW,Cache,Other,5,3,2423,2002,84332,2019,9,1
400000,44,2,0,Yes,SE,Cache,Conventional,5,5,3976,1999,84332,2019,7,0
245210,45,2,145,No,SW,Cache,Conventional,3,3,1505,2019,84332,2019,8,1
370000,45,3,0,No,SE,Cache,Conventional,4,3,3628,2014,84332,2019,6,1
460000,45,2,0,No,SW,Cache,Conventional,5,4,4370,1996,84332,2020,10,0
235000,46,2,0,No,SE,Cache,VA,4,2,2110,1961,84332,2019,10,0
494000,48,4,15,No,SE,Cache,Cash,6,4,3477,2007,84332,2020,11,1
338000,50,2,0,No,SE,Cache,Conventional,4,3,3244,1985,84332,2018,8,0
381000,50,2,0,No,SW,Cache,Conventional,4,3,3500,1993,84332,2020,11,0
395995,51,3,0,No,SE,Cache,Conventional,3,3,3645,2019,84332,2019,9,1
286000,54,2,0,No,NW,Cache,FHA,4,3,2608,1995,84332,2018,1,0
316500,54,2,0,Yes,SE,Cache,Conventional,5,4,3338,1994,84332,2018,7,0
457900,54,3,0,Yes,SE,Cache,Conventional,7,4,4638,1996,84332,2020,7,0
890000,54,4,0,No,SE,Cache,Conventional,7,6,6852,2008,84332,2020,3,1
238800,55,2,145,No,SW,Cache,Conventional,3,3,1505,2018,84332,2019,4,1
368000,55,3,0,No,NE,Cache,Conventional,6,3,3376,2003,84332,2018,12,1
509000,56,3,15,No,SE,Cache,Conventional,6,4,4400,2005,84332,2020,8,1
335000,58,2,210,No,NW,Cache,Cash,3,3,3384,2005,84332,2018,8,1
222430,60,2,146,No,SW,Cache,Other,3,3,1524,2018,84332,2019,4,1
230350,60,2,146,No,SW,Cache,Cash,3,3,1505,2019,84332,2019,7,1
365900,60,2,0,No,SE,Cache,Conventional,5,4,3160,2009,84332,2018,8,1
488000,61,3,200,No,SE,Cache,Conventional,4,4,4264,2005,84332,2018,8,1
298000,62,2,0,No,NE,Cache,FHA,5,3,2424,2004,84332,2019,5,1
267000,63,2,0,No,NW,Cache,Conventional,4,3,2234,1997,84332,2019,12,0
195000,64,1,0,No,NE,Cache,Other,3,2,1800,1972,84332,2018,12,0
315000,64,2,0,No,SE,Cache,Conventional,6,4,2798,1983,84332,2019,12,0
375500,64,3,200,No,SE,Cache,Conventional,3,2,3438,2017,84332,2019,8,1
545000,64,3,0,Yes,NW,Cache,Conventional,4,3,4685,1991,84332,2019,5,0
570400,64,3,0,No,SE,Cache,Other,4,4,4556,2016,84332,2020,8,1
218900,65,2,65,No,SW,Cache,Other,3,3,1344,2019,84332,2019,12,1
289000,65,2,0,No,SW,Cache,FHA,6,3,2330,1996,84332,2020,3,0
395000,65,2,0,No,SE,Cache,Cash,4,3,2561,2016,84332,2020,9,1
485000,66,3,0,No,SE,Cache,Conventional,5,4,4142,1991,84332,2020,6,0
270000,67,2,0,No,SW,Cache,Conventional,3,2,3221,2002,84332,2018,11,1
408000,67,2,210,No,NW,Cache,VA,5,4,3302,2003,84332,2020,5,1
266000,69,2,0,No,NE,Cache,Conventional,5,3,2049,2003,84332,2018,12,1
213900,71,2,65,No,SW,Cache,Other,3,3,1344,2019,84332,2019,11,1
216900,71,2,65,No,SW,Cache,Other,3,3,1344,2019,84332,2019,11,1
223000,71,2,65,No,SW,Cache,Other,3,3,1344,2019,84332,2019,10,1
599000,71,5,0,Yes,NE,Cache,Other,6,7,8568,1992,84332,2018,6,0
504176,73,3,250,No,NE,Cache,Conventional,3,2,4050,2018,84332,2018,10,1
189900,75,0,173,No,NW,Cache,Conventional,3,2,1282,2000,84332,2020,6,1
365000,75,2,0,No,SW,Cache,Conventional,6,3,3438,2002,84332,2018,7,1
425000,78,3,100,No,SE,Cache,Cash,7,5,4146,2006,84332,2018,9,1
224500,79,2,65,No,SW,Cache,Other,3,3,1344,2019,84332,2020,7,1
290000,80,2,190,No,NW,Cache,Conventional,4,3,2652,2003,84332,2018,1,1
341400,80,2,210,No,NW,Cache,Cash,3,3,3094,2003,84332,2018,10,1
290600,82,2,0,No,NE,Cache,FHA,5,3,2664,2004,84332,2019,6,1
338000,83,2,0,Yes,SE,Cache,Conventional,5,4,3200,1998,84332,2018,10,0
535000,83,4,0,No,SE,Cache,Conventional,6,4,4532,1999,84332,2019,7,0
196500,85,2,0,No,SW,Cache,Conventional,3,2,1066,1992,84332,2019,4,0
244000,85,2,0,No,NE,Cache,Conventional,4,3,2560,1997,84332,2018,8,0
281800,85,2,0,No,NE,Cache,Other,5,3,2274,2002,84332,2019,4,1
330900,85,2,0,No,NE,Cache,Conventional,6,4,3164,1967,84332,2018,9,0
222900,90,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,10,1
222900,90,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,10,1
224900,90,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,7,1
227900,90,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,10,1
385000,90,3,0,No,SE,Cache,Conventional,3,2,3645,2018,84332,2018,9,1
329900,92,2,0,No,NE,Cache,Conventional,5,4,3042,2002,84332,2018,11,1
390000,92,3,15,No,SE,Cache,Conventional,5,4,3613,2005,84332,2018,8,1
313500,95,2,0,Yes,NE,Cache,Conventional,5,3,2769,2001,84332,2018,11,1
389900,95,3,0,No,SE,Cache,Conventional,3,3,3615,2019,84332,2019,9,1
272000,96,2,0,Yes,NE,Cache,Conventional,6,2,2196,2003,84332,2019,10,1
343500,97,2,0,Yes,SE,Cache,FHA,5,3,3144,1971,84332,2020,3,0
330000,97,2,210,No,NW,Cache,Conventional,5,4,3386,2005,84332,2018,7,1
306000,98,2,0,No,SE,Cache,Cash,5,3,3040,1975,84332,2019,8,0
455183,98,3,0,No,SE,Cache,Conventional,3,2,4017,2019,84332,2020,3,1
565000,98,3,0,No,NE,Cache,Conventional,6,4,4698,1997,84332,2020,10,0
314900,100,2,0,No,SW,Cache,Conventional,3,2,3350,2017,84332,2018,3,1
320000,101,2,0,No,SE,Cache,FHA,5,3,3098,2001,84332,2018,8,1
330000,101,2,0,No,SE,Cache,Conventional,5,3,3528,1996,84332,2019,7,0
460000,104,2,200,No,SE,Cache,Conventional,4,3,3560,2005,84332,2020,5,1
407000,105,2,0,Yes,SE,Cache,Conventional,7,5,3631,1993,84332,2020,10,0
442000,106,3,0,No,SE,Cache,Conventional,7,4,5474,1996,84332,2020,2,0
1900000,107,2,0,Yes,SE,Cache,Cash,6,4,5782,1997,84332,2020,10,0
339000,109,2,0,No,SE,Cache,Conventional,5,3,3115,1992,84332,2019,9,0
390000,112,2,0,Yes,SE,Cache,Conventional,3,3,3634,2018,84332,2019,11,1
214000,113,2,65,No,SW,Cache,Other,3,3,1344,2019,84332,2019,12,1
394620,113,3,0,No,SE,Cache,Conventional,3,3,3645,2019,84332,2020,3,1
403310,114,3,0,No,SE,Cache,Conventional,3,2,3536,2019,84332,2019,8,1
350000,117,3,0,No,SE,Cache,Conventional,5,3,3224,2003,84332,2018,11,1
393500,117,3,28,No,NE,Cache,VA,3,3,3070,2020,84332,2020,9,1
465000,121,4,250,No,NE,Cache,Conventional,6,4,3600,2016,84332,2020,3,1
215900,122,2,65,No,SW,Cache,FHA,3,3,1344,2019,84332,2019,12,1
360000,124,3,28,No,NE,Cache,Conventional,3,3,2475,2020,84332,2020,9,1
553000,124,3,100,No,SE,Cache,Conventional,6,4,5446,2005,84332,2018,12,1
373000,130,4,0,No,SE,Cache,Conventional,5,4,4793,1983,84332,2018,5,0
239056,133,2,0,No,NE,Cache,FHA,3,2,2183,2005,84332,2018,12,1
840000,136,4,0,No,SE,Cache,Conventional,7,5,6852,2008,84332,2019,2,1
345000,139,2,0,No,SE,Cache,Conventional,6,4,3558,2005,84332,2018,11,1
220000,140,2,0,No,NE,Cache,Conventional,4,2,1990,1939,84332,2019,7,0
352900,146,3,0,No,SE,Cache,Other,3,2,3590,2017,84332,2018,4,1
365000,148,3,28,No,NE,Cache,Conventional,3,3,1820,2020,84332,2020,10,1
375000,156,2,0,No,SW,Cache,Other,5,2,3624,1964,84332,2019,1,0
380000,156,3,200,No,SE,Cache,Conventional,3,2,3305,2012,84332,2020,3,1
345000,157,3,0,No,NE,Cache,Conventional,5,4,3834,1987,84332,2019,5,0
388400,159,3,0,No,SE,Cache,Conventional,3,2,3521,2019,84332,2019,10,1
337500,165,2,0,No,SW,Cache,FHA,4,3,3585,2017,84332,2018,4,1
610000,165,3,0,Yes,SE,Cache,Conventional,7,4,7675,2005,84332,2018,11,1
218900,169,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,7,1
378500,170,3,0,No,NE,Cache,Conventional,6,4,3249,2001,84332,2019,12,1
331000,172,3,0,No,SE,Cache,Conventional,3,2,3367,2018,84332,2018,11,1
340000,173,2,0,No,SW,Cache,Conventional,4,3,3510,2017,84332,2018,5,1
428000,174,3,0,No,NE,Cache,Conventional,3,3,3379,2019,84332,2020,3,1
342400,175,2,0,No,SW,Cache,FHA,6,3,3113,2004,84332,2019,5,1
389900,175,3,0,No,SE,Cache,Conventional,3,3,3608,2019,84332,2020,5,1
419500,175,2,0,No,SE,Cache,Conventional,5,4,4118,1994,84332,2020,9,0
275000,180,2,0,No,SE,Cache,Conventional,4,4,3650,1984,84332,2018,1,0
224900,186,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,8,1
219900,210,2,65,No,SW,Cache,Other,3,3,1344,2020,84332,2020,7,1
345000,244,3,0,No,SE,Cache,Cash,3,3,3606,2018,84332,2019,1,1
465000,1,5,0,No,SE,Cache,Conventional,5,2,3609,1884,84333,2020,6,0
235000,2,2,0,No,NW,Cache,Conventional,3,1,1993,1964,84333,2019,5,0
225000,3,1,0,No,NW,Cache,VA,4,2,2262,1965,84333,2018,8,0
280000,3,0,0,No,NE,Cache,Cash,4,2,2572,1925,84333,2020,7,0
290000,3,2,0,No,NE,Cache,VA,4,3,2280,2005,84333,2020,6,1
372000,3,2,30,No,NE,Cache,Conventional,5,3,3106,2003,84333,2020,9,1
198000,4,2,0,No,NE,Cache,FHA,4,2,2244,1978,84333,2018,4,0
210000,4,0,0,No,SW,Cache,Conventional,3,2,1512,1995,84333,2020,8,0
224000,4,1,0,No,SE,Cache,VA,4,2,2036,1975,84333,2019,4,0
250900,4,2,0,No,SE,Cache,Conventional,3,3,3182,1974,84333,2019,4,0
305000,4,1,0,No,NE,Cache,Conventional,2,2,2527,1981,84333,2020,2,0
215000,5,3,0,Yes,NE,Cache,USDA Rural Development,3,2,1758,1916,84333,2019,7,0
240000,5,2,0,No,SE,Cache,Conventional,3,1,1178,1924,84333,2020,6,0
92000,7,1,0,No,NE,Cache,Conventional,1,1,816,1894,84333,2018,4,0
221000,7,0,0,No,NE,Cache,FHA,5,2,2204,1963,84333,2018,2,0
152500,8,1,0,No,NE,Cache,Conventional,2,1,802,1935,84333,2018,4,0
184800,8,0,0,No,NW,Cache,USDA Rural Development,3,2,2220,1905,84333,2018,12,0
266000,9,1,0,Yes,NE,Cache,Conventional,2,2,2527,1981,84333,2018,4,0
114900,10,0,0,No,SE,Cache,Conventional,2,1,850,1913,84333,2018,6,0
345000,10,2,0,No,SW,Cache,Conventional,5,2,3268,1962,84333,2019,9,0
355000,10,2,0,Yes,SE,Cache,Conventional,5,3,3093,2012,84333,2020,3,1
401000,10,4,0,Yes,SE,Cache,Conventional,5,3,3354,2003,84333,2018,10,1
202000,11,0,0,No,SE,Cache,Conventional,3,1,1456,1899,84333,2019,12,0
393500,11,3,0,No,NE,Cache,Conventional,5,3,3460,2017,84333,2020,9,1
228000,15,2,0,Yes,SW,Cache,FHA,4,3,3476,1960,84333,2018,3,0
233600,15,1,0,No,NE,Cache,Conventional,3,2,2016,1975,84333,2019,8,0
275000,15,2,15,No,NE,Cache,Conventional,5,3,2368,2004,84333,2019,7,1
285000,16,2,0,No,SW,Cache,Conventional,5,3,3274,1973,84333,2020,6,0
356500,21,2,0,No,SE,Cache,FHA,7,5,3712,2016,84333,2020,5,1
275000,24,2,30,No,NE,Cache,FHA,5,3,2198,2004,84333,2019,5,1
250000,27,2,0,No,NE,Cache,Conventional,3,3,2542,2004,84333,2018,10,1
239000,29,2,0,No,SE,Cache,FHA,4,2,2104,1987,84333,2018,4,0
300000,31,2,15,No,NE,Cache,USDA Rural Development,3,2,3026,2013,84333,2019,10,1
390000,35,2,0,No,NE,Cache,Conventional,4,3,2277,2005,84333,2020,1,1
264500,37,2,0,No,SW,Cache,USDA Rural Development,5,3,3166,1977,84333,2020,3,0
174400,40,0,0,No,SW,Cache,FHA,3,1,1792,1898,84333,2018,8,0
265000,43,3,0,No,SW,Cache,Conventional,5,2,2325,1904,84333,2019,9,0
314800,44,2,0,No,SW,Cache,FHA,5,3,2735,2008,84333,2019,5,1
364900,45,2,0,No,SW,Cache,Conventional,6,3,4057,2007,84333,2018,11,1
158500,48,0,0,No,SW,Cache,Conventional,3,2,1512,1995,84333,2018,3,0
239000,51,2,15,No,NE,Cache,Conventional,5,3,2304,1977,84333,2018,12,0
199900,56,2,0,No,SW,Cache,Conventional,3,2,1469,1922,84333,2018,10,0
299900,56,2,0,No,NE,Cache,Conventional,3,2,2730,2019,84333,2019,6,1
278500,60,2,300,No,NE,Cache,FHA,4,3,2021,2000,84333,2020,2,1
300000,60,2,15,No,NE,Cache,Conventional,4,3,2718,2003,84333,2019,5,1
256000,62,2,0,No,NE,Cache,FHA,5,2,1964,1994,84333,2020,5,0
223750,64,2,0,No,SW,Cache,Conventional,3,1,1814,1976,84333,2019,12,0
329900,64,2,0,No,NE,Cache,Conventional,3,2,3090,2019,84333,2019,7,1
249000,69,0,0,No,SW,Cache,Conventional,4,2,2382,1939,84333,2020,5,0
336000,69,2,45,No,NE,Cache,Other,5,4,3513,2003,84333,2019,5,1
192400,70,2,0,No,NE,Cache,FHA,3,2,1590,1998,84333,2019,12,0
367000,75,2,0,No,NE,Cache,Cash,6,3,3228,2005,84333,2018,12,1
359000,82,2,45,No,NE,Cache,Conventional,5,3,3108,2014,84333,2020,6,1
45000,93,1,0,No,NE,Cache,Cash,2,2,896,1971,84333,2019,9,0
277900,96,2,45,No,NE,Cache,Conventional,5,4,2803,2006,84333,2019,4,1
435000,97,3,0,No,NE,Cache,Conventional,6,4,4238,2008,84333,2018,9,1
310000,112,2,0,No,NE,Cache,Conventional,3,3,3060,2018,84333,2019,5,1
320000,112,2,15,No,NE,Cache,Conventional,5,3,3963,2013,84333,2018,4,1
340000,118,2,0,No,SW,Cache,Conventional,6,4,3248,2008,84333,2020,3,1
297000,154,2,0,Yes,NE,Cache,Cash,4,3,3285,1994,84333,2018,9,0
394500,164,3,15,No,NE,Cache,Conventional,5,5,3885,2008,84333,2019,8,1
291000,171,2,0,No,NE,Cache,FHA,3,2,3260,2017,84333,2018,2,1
555000,175,3,0,No,NE,Cache,Conventional,5,4,4246,1996,84333,2018,12,0
297000,188,0,0,No,SW,Cache,Conventional,3,3,4036,1962,84333,2019,2,0
430000,256,2,0,Yes,SE,Cache,Conventional,2,3,3503,1996,84333,2020,11,0
228500,1,0,0,No,SE,Cache,FHA,2,1,1256,1919,84321,2020,4,0
127500,2,1,0,No,SE,Cache,Cash,2,1,935,1941,84321,2018,6,0
248000,2,0,0,No,SE,Cache,Conventional,3,2,1682,1950,84321,2019,7,0
275000,2,2,0,No,SE,Cache,FHA,4,3,1948,2012,84321,2018,5,1
323000,2,2,0,No,SE,Cache,Conventional,3,3,3348,1968,84321,2018,5,0
363000,2,2,0,No,SE,Cache,Conventional,3,3,2283,2005,84321,2020,7,1
196400,3,0,0,No,SE,Cache,Conventional,3,1,1255,1932,84321,2019,3,0
224000,3,1,0,No,SE,Cache,Cash,2,2,1566,1974,84321,2018,6,0
255000,3,1,0,No,SE,Cache,Conventional,4,2,2020,1950,84321,2019,5,0
306500,3,2,0,No,SE,Cache,FHA,5,4,2856,1979,84321,2019,8,0
310250,3,2,0,Yes,SE,Cache,Conventional,5,3,2526,2005,84321,2019,7,1
355000,3,3,0,No,SE,Cache,Conventional,5,3,2912,2017,84321,2019,6,1
209000,4,0,0,No,SE,Cache,FHA,3,1,1089,1947,84321,2019,12,0
238000,4,0,0,No,SE,Cache,FHA,4,2,1850,1960,84321,2018,9,0
244000,4,1,0,No,SE,Cache,Conventional,3,1,1666,1949,84321,2020,11,0
280000,4,2,0,No,SE,Cache,Conventional,4,3,2996,1971,84321,2018,5,0
236900,5,2,0,Yes,SE,Cache,Conventional,4,2,2124,1968,84321,2018,6,0
323500,5,2,0,No,SE,Cache,Cash,5,3,3130,1974,84321,2018,7,0
175000,6,1,0,No,SE,Cache,Cash,2,1,960,1950,84321,2019,9,0
240000,6,1,0,No,SE,Cache,Conventional,4,2,1874,1955,84321,2019,8,0
248000,6,0,0,No,SE,Cache,Conventional,5,2,2516,1947,84321,2019,8,0
277000,6,1,0,No,SE,Cache,Conventional,3,2,1880,1949,84321,2020,7,0
319364,6,2,0,Yes,SE,Cache,Conventional,4,3,3246,2018,84321,2018,5,1
219000,7,2,0,No,SE,Cache,Conventional,3,2,1778,1980,84321,2019,11,0
255000,7,0,0,Yes,SE,Cache,Conventional,6,2,2520,1967,84321,2019,6,0
237000,7,0,0,No,SE,Cache,Conventional,4,2,1992,1981,84321,2019,8,0
279000,7,2,0,No,SE,Cache,Conventional,3,2,1288,1967,84321,2020,9,0
429000,8,3,0,No,SE,Cache,Conventional,4,3,3420,2016,84321,2020,8,1
317000,10,2,0,No,SE,Cache,Conventional,4,4,2518,2010,84321,2019,8,1
350500,10,1,0,No,SE,Cache,Conventional,5,2,2434,1955,84321,2020,10,0
325000,11,2,0,No,SE,Cache,VA,6,3,3324,2000,84321,2018,3,1
200000,13,1,0,No,SE,Cache,Conventional,4,1,1805,1918,84321,2018,6,0
279000,13,2,0,No,SE,Cache,Conventional,3,2,1934,1949,84321,2020,6,0
245000,14,2,0,Yes,SE,Cache,Conventional,5,3,2722,1978,84321,2019,3,0
239500,15,2,0,No,SE,Cache,Conventional,3,2,2076,1924,84321,2019,1,0
198000,16,0,0,No,SE,Cache,Conventional,3,1,2024,1954,84321,2019,3,0
239000,17,0,0,No,SE,Cache,Conventional,4,2,1944,1951,84321,2018,8,0
309900,17,2,0,Yes,SE,Cache,Conventional,3,2,2900,2018,84321,2018,5,1
334000,17,2,0,Yes,SE,Cache,Conventional,5,3,2613,2001,84321,2020,5,1
210000,18,0,0,No,SE,Cache,FHA,3,2,2103,1949,84321,2018,2,0
314248,20,3,0,No,SE,Cache,Conventional,4,3,2460,2017,84321,2018,4,1
192000,22,2,0,No,SE,Cache,FHA,4,3,1893,1980,84321,2018,11,0
238000,26,2,0,Yes,SE,Cache,Other,4,3,2547,1986,84321,2019,9,0
266500,26,2,0,No,SE,Cache,Conventional,4,3,3192,1976,84321,2018,11,0
395000,26,3,0,No,SE,Cache,Conventional,5,3,3833,2007,84321,2018,12,1
355000,27,2,0,No,SE,Cache,Conventional,4,3,2686,2015,84321,2019,2,1
274900,34,2,0,No,SE,Cache,Conventional,3,2,1682,1950,84321,2020,6,0
366000,35,2,0,No,SE,Cache,Conventional,5,3,3220,1996,84321,2020,8,0
312500,41,3,0,No,SE,Cache,Conventional,4,4,4351,1992,84321,2019,7,0
269000,42,2,0,No,SE,Cache,Conventional,4,3,3012,1971,84321,2019,3,0
278032,42,2,0,No,SE,Cache,Conventional,4,2,2904,1950,84321,2019,2,0
255000,43,2,0,No,SE,Cache,Conventional,4,3,2908,1971,84321,2018,2,0
197000,47,0,0,No,SE,Cache,Conventional,3,1,2080,1946,84321,2019,5,0
389000,49,3,0,No,SE,Cache,FHA,6,3,3420,2013,84321,2018,4,1
445000,49,4,0,No,SE,Cache,Other,5,3,4898,1993,84321,2019,1,0
465000,53,2,0,No,SE,Cache,Conventional,5,4,6206,1965,84321,2019,7,0
419900,54,2,0,Yes,SE,Cache,Conventional,5,3,4255,1983,84321,2020,9,0
417000,56,2,0,No,SE,Cache,Conventional,5,3,3500,1994,84321,2020,10,0
223600,65,1,0,No,SE,Cache,VA,3,2,2052,1951,84321,2018,8,0
250000,65,2,0,No,SE,Cache,Conventional,4,3,2134,1909,84321,2019,8,0
319900,71,2,0,No,SE,Cache,FHA,5,4,2840,2000,84321,2018,8,1
327500,77,2,0,No,SE,Cache,Conventional,4,3,2686,2015,84321,2018,1,1
289900,93,1,0,No,SE,Cache,Conventional,3,2,1754,1938,84321,2020,9,0
275500,114,1,0,No,SE,Cache,Conventional,3,2,2035,1924,84321,2018,4,0
525000,188,3,0,No,SE,Cache,Conventional,3,3,4072,2019,84321,2019,11,1
270000,212,5,0,Yes,SE,Cache,Conventional,5,2,3326,1951,84321,2018,2,0
155000,1,1,80,No,SE,Cache,Conventional,3,2,1307,2001,84335,2018,11,1
180000,1,0,125,No,NE,Cache,Conventional,3,3,1555,2008,84335,2018,6,1
198000,1,0,0,No,NW,Cache,Conventional,2,1,950,1899,84335,2020,10,0
208000,1,0,140,No,NE,Cache,FHA,3,3,1932,2005,84335,2020,6,1
218000,1,2,0,No,SW,Cache,USDA Rural Development,3,1,1744,1921,84335,2019,8,0
224900,1,2,0,No,SE,Cache,USDA Rural Development,4,2,2184,1969,84335,2018,7,0
228000,1,2,125,No,SE,Cache,Conventional,3,3,1896,2013,84335,2019,2,1
239900,1,0,0,Yes,SE,Cache,Conventional,4,1,2280,1962,84335,2020,2,0
250000,1,0,0,No,NE,Cache,FHA,4,2,2184,1973,84335,2020,11,0
240000,1,2,0,No,NW,Cache,Conventional,5,2,2138,1996,84335,2019,8,0
250000,1,3,0,No,SE,Cache,Conventional,4,3,2359,1988,84335,2018,7,0
304900,1,2,125,No,SE,Cache,Conventional,5,3,2460,2013,84335,2020,10,1
395000,1,2,0,No,NE,Cache,Conventional,5,3,3042,2000,84335,2020,8,1
170500,2,1,84,No,SE,Cache,Cash,3,3,1300,2001,84335,2019,4,1
179900,2,0,0,No,NW,Cache,USDA Rural Development,2,1,1228,1884,84335,2018,3,0
184000,2,1,125,No,NE,Cache,Conventional,3,3,1558,2008,84335,2018,9,1
199300,2,2,125,No,SE,Cache,Conventional,3,3,1712,2010,84335,2018,8,1
214900,2,2,0,No,SE,Cache,Conventional,4,2,2730,1927,84335,2018,7,0
214000,2,0,0,No,NW,Cache,FHA,4,1,2080,1977,84335,2018,8,0
230000,2,1,0,No,SW,Cache,Conventional,3,2,2136,1950,84335,2019,5,0
232000,2,2,0,No,SE,Cache,Conventional,4,2,1850,1943,84335,2020,6,0
230000,2,1,0,No,SW,Cache,FHA,3,1,1601,1905,84335,2020,7,0
225000,2,1,125,No,NE,Cache,USDA Rural Development,3,3,1592,2010,84335,2020,11,1
235000,2,2,0,No,NE,Cache,VA,3,2,1440,1915,84335,2019,10,0
239600,2,2,125,No,SE,Cache,Conventional,5,3,2306,2014,84335,2018,9,1
239900,2,2,0,No,SE,Cache,Conventional,5,3,2682,1992,84335,2018,8,0
260000,2,2,0,No,SW,Cache,FHA,4,2,2091,2000,84335,2018,4,1
275000,2,2,0,No,SE,Cache,Other,4,2,1824,1971,84335,2020,7,0
